,day_num,place,product,cost,date,competitors_price,year,month,day,place_0,place_1,place_2,place_3,place_4,weather
1110,31,4,0,6.30598941676555,2218-10-28,13.846672794897522,2218,10,28,0,0,0,0,1,0
1111,32,4,0,6.30598941676555,2218-10-29,13.426145557074848,2218,10,29,0,0,0,0,1,0
1112,33,4,0,6.30598941676555,2218-10-30,14.474316869059992,2218,10,30,0,0,0,0,1,0
1113,34,4,0,6.30598941676555,2218-10-31,14.698589481294627,2218,10,31,0,0,0,0,1,0
1114,35,4,0,6.30598941676555,2218-11-01,14.24914082476482,2218,11,1,0,0,0,0,1,0
1115,36,4,0,6.30598941676555,2218-11-02,15.0029461384322,2218,11,2,0,0,0,0,1,0
1116,37,4,0,4.350623246011219,2218-11-03,15.219715600963994,2218,11,3,0,0,0,0,1,1
1117,38,4,0,4.350623246011219,2218-11-04,15.098243591277592,2218,11,4,0,0,0,0,1,1
1118,39,4,0,4.350623246011219,2218-11-05,14.527941659241206,2218,11,5,0,0,0,0,1,0
1119,40,4,0,4.350623246011219,2218-11-06,14.951769137088275,2218,11,6,0,0,0,0,1,0
1120,41,4,0,4.350623246011219,2218-11-07,15.032351425533868,2218,11,7,0,0,0,0,1,1
1121,42,4,0,4.350623246011219,2218-11-08,14.80780914317427,2218,11,8,0,0,0,0,1,1
1122,43,4,0,4.350623246011219,2218-11-09,15.10886412784032,2218,11,9,0,0,0,0,1,1
1123,44,4,0,4.350623246011219,2218-11-10,13.312812008249454,2218,11,10,0,0,0,0,1,0
1124,45,4,0,4.350623246011219,2218-11-11,13.441850246463261,2218,11,11,0,0,0,0,1,0
1125,46,4,0,4.350623246011219,2218-11-12,15.152544655039772,2218,11,12,0,0,0,0,1,1
1126,47,4,0,4.350623246011219,2218-11-13,14.700045630217588,2218,11,13,0,0,0,0,1,1
1127,48,4,0,4.350623246011219,2218-11-14,14.24166630690245,2218,11,14,0,0,0,0,1,1
1128,49,4,0,4.350623246011219,2218-11-15,14.287546699512724,2218,11,15,0,0,0,0,1,1
1129,50,4,0,4.350623246011219,2218-11-16,14.456077228718538,2218,11,16,0,0,0,0,1,1
1130,51,4,0,4.350623246011219,2218-11-17,13.568584766458004,2218,11,17,0,0,0,0,1,1
1131,52,4,0,4.350623246011219,2218-11-18,15.03514278911671,2218,11,18,0,0,0,0,1,1
1132,53,4,0,4.350623246011219,2218-11-19,14.309701207902364,2218,11,19,0,0,0,0,1,1
1133,54,4,0,4.350623246011219,2218-11-20,15.192178766694834,2218,11,20,0,0,0,0,1,1
1134,55,4,0,6.117389169498598,2218-11-21,14.852345936147866,2218,11,21,0,0,0,0,1,1
1135,56,4,0,6.117389169498598,2218-11-22,14.284422358574677,2218,11,22,0,0,0,0,1,1
1136,57,4,0,6.117389169498598,2218-11-23,13.42069760155045,2218,11,23,0,0,0,0,1,1
1137,58,4,0,6.117389169498598,2218-11-24,13.03177620415114,2218,11,24,0,0,0,0,1,1
1138,59,4,0,6.117389169498598,2218-11-25,14.984355245894871,2218,11,25,0,0,0,0,1,1
1139,60,4,0,6.117389169498598,2218-11-26,13.497243532830238,2218,11,26,0,0,0,0,1,1
1140,61,4,0,6.117389169498598,2218-11-27,14.019168055494807,2218,11,27,0,0,0,0,1,1
1141,62,4,0,6.117389169498598,2218-11-28,13.592491590254953,2218,11,28,0,0,0,0,1,0
1142,63,4,0,6.117389169498598,2218-11-29,14.652673634617999,2218,11,29,0,0,0,0,1,0
1143,64,4,0,6.117389169498598,2218-11-30,14.878724701684295,2218,11,30,0,0,0,0,1,1
1144,65,4,0,6.117389169498598,2218-12-01,14.422818564181586,2218,12,1,0,0,0,0,1,1
1145,66,4,0,6.117389169498598,2218-12-02,15.184818024029934,2218,12,2,0,0,0,0,1,1
1146,67,4,0,6.117389169498598,2218-12-03,15.403213090307524,2218,12,3,0,0,0,0,1,0
1147,68,4,0,6.117389169498598,2218-12-04,15.279288205945385,2218,12,4,0,0,0,0,1,1
1148,69,4,0,6.117389169498598,2218-12-05,14.701202286153066,2218,12,5,0,0,0,0,1,0
1149,70,4,0,6.117389169498598,2218-12-06,15.129117016583386,2218,12,6,0,0,0,0,1,0
1150,71,4,0,6.117389169498598,2218-12-07,15.209688265931435,2218,12,7,0,0,0,0,1,1
1151,72,4,0,6.117389169498598,2218-12-08,14.981550209747702,2218,12,8,0,0,0,0,1,1
1152,73,4,0,5.941880816256282,2218-12-09,15.28517703792599,2218,12,9,0,0,0,0,1,1
1153,74,4,0,5.941880816256282,2218-12-10,13.467324539928313,2218,12,10,0,0,0,0,1,0
1154,75,4,0,5.941880816256282,2218-12-11,13.597015885919596,2218,12,11,0,0,0,0,1,0
1155,76,4,0,5.941880816256282,2218-12-12,15.326511162994906,2218,12,12,0,0,0,0,1,1
1156,77,4,0,5.941880816256282,2218-12-13,14.867904114727112,2218,12,13,0,0,0,0,1,1
1157,78,4,0,5.941880816256282,2218-12-14,14.403411330552089,2218,12,14,0,0,0,0,1,1
1158,79,4,0,5.941880816256282,2218-12-15,14.448935818909494,2218,12,15,0,0,0,0,1,1
1159,80,4,0,5.941880816256282,2218-12-16,14.618487865782255,2218,12,16,0,0,0,0,1,1
1160,81,4,0,5.941880816256282,2218-12-17,13.720201428923867,2218,12,17,0,0,0,0,1,1
1161,82,4,0,5.941880816256282,2218-12-18,15.202240019006657,2218,12,18,0,0,0,0,1,1
1162,83,4,0,5.941880816256282,2218-12-19,14.467877907599052,2218,12,19,0,0,0,0,1,1
1163,84,4,0,5.941880816256282,2218-12-20,15.359204424051477,2218,12,20,0,0,0,0,1,1
1164,85,4,0,5.941880816256282,2218-12-21,15.014755011543022,2218,12,21,0,0,0,0,1,1
1165,86,4,0,5.941880816256282,2218-12-22,14.439779403698344,2218,12,22,0,0,0,0,1,1
1166,87,4,0,5.941880816256282,2218-12-23,13.565874431317944,2218,12,23,0,0,0,0,1,1
1167,88,4,0,5.941880816256282,2218-12-24,13.171986753155156,2218,12,24,0,0,0,0,1,0
1168,89,4,0,5.941880816256282,2218-12-25,15.144705961347105,2218,12,25,0,0,0,0,1,1
1169,90,4,0,5.941880816256282,2218-12-26,13.640903112216755,2218,12,26,0,0,0,0,1,0
1170,1,4,1,10.150025808021601,2218-09-28,19.536274974034292,2218,9,28,0,0,0,0,1,0
1171,2,4,1,10.150025808021601,2218-09-29,21.286652023690916,2218,9,29,0,0,0,0,1,1
1172,3,4,1,10.150025808021601,2218-09-30,21.767272638535097,2218,9,30,0,0,0,0,1,1
1173,4,4,1,10.150025808021601,2218-10-01,20.191518297440872,2218,10,1,0,0,0,0,1,1
1174,5,4,1,10.150025808021601,2218-10-02,20.799309690007075,2218,10,2,0,0,0,0,1,1
1175,6,4,1,10.150025808021601,2218-10-03,21.431975961028403,2218,10,3,0,0,0,0,1,1
1176,7,4,1,10.150025808021601,2218-10-04,20.92986217861187,2218,10,4,0,0,0,0,1,1
1177,8,4,1,10.150025808021601,2218-10-05,21.031514237369134,2218,10,5,0,0,0,0,1,0
1178,9,4,1,10.150025808021601,2218-10-06,19.11187033204306,2218,10,6,0,0,0,0,1,0
1179,10,4,1,10.150025808021601,2218-10-07,20.030819402148854,2218,10,7,0,0,0,0,1,1
1180,11,4,1,7.600037376495994,2218-10-08,21.843453413894306,2218,10,8,0,0,0,0,1,1
1181,12,4,1,7.600037376495994,2218-10-09,20.73731992254036,2218,10,9,0,0,0,0,1,1
1182,13,4,1,7.600037376495994,2218-10-10,21.31565663230641,2218,10,10,0,0,0,0,1,1
1183,14,4,1,7.600037376495994,2218-10-11,19.63980177307382,2218,10,11,0,0,0,0,1,1
1184,15,4,1,7.600037376495994,2218-10-12,21.521528423432464,2218,10,12,0,0,0,0,1,1
1185,16,4,1,7.600037376495994,2218-10-13,21.189923663590335,2218,10,13,0,0,0,0,1,1
1186,17,4,1,7.600037376495994,2218-10-14,21.862109809787974,2218,10,14,0,0,0,0,1,1
1187,18,4,1,7.600037376495994,2218-10-15,21.890319450372154,2218,10,15,0,0,0,0,1,1
1188,19,4,1,7.600037376495994,2218-10-16,20.84488348186629,2218,10,16,0,0,0,0,1,0
1189,20,4,1,7.600037376495994,2218-10-17,21.15354899930424,2218,10,17,0,0,0,0,1,0
1190,21,4,1,9.120020321755295,2218-10-18,20.033220283466694,2218,10,18,0,0,0,0,1,1
1191,22,4,1,9.120020321755295,2218-10-19,20.28867579671175,2218,10,19,0,0,0,0,1,1
1192,23,4,1,9.120020321755295,2218-10-20,21.639732211841565,2218,10,20,0,0,0,0,1,1
1193,24,4,1,9.120020321755295,2218-10-21,20.610750995733895,2218,10,21,0,0,0,0,1,1
1194,25,4,1,9.120020321755295,2218-10-22,21.601097161307425,2218,10,22,0,0,0,0,1,1
1195,26,4,1,9.120020321755295,2218-10-23,21.137398849074344,2218,10,23,0,0,0,0,1,1
1196,27,4,1,9.120020321755295,2218-10-24,20.000565713171326,2218,10,24,0,0,0,0,1,0
1197,28,4,1,9.120020321755295,2218-10-25,21.527166830852295,2218,10,25,0,0,0,0,1,1
1198,29,4,1,9.120020321755295,2218-10-26,20.077707456510318,2218,10,26,0,0,0,0,1,0
1199,30,4,1,9.120020321755295,2218-10-27,21.998431544441335,2218,10,27,0,0,0,0,1,0
1200,31,4,1,6.870030580714243,2218-10-28,21.711487492181316,2218,10,28,0,0,0,0,1,0
1201,32,4,1,6.870030580714243,2218-10-29,21.450716395121614,2218,10,29,0,0,0,0,1,0
1202,33,4,1,6.870030580714243,2218-10-30,21.757132433205236,2218,10,30,0,0,0,0,1,0
1203,34,4,1,6.870030580714243,2218-10-31,21.744115088525334,2218,10,31,0,0,0,0,1,0
1204,35,4,1,6.870030580714243,2218-11-01,21.386207096971397,2218,11,1,0,0,0,0,1,0
1205,36,4,1,6.870030580714243,2218-11-02,20.713779664131497,2218,11,2,0,0,0,0,1,0
1206,37,4,1,6.870030580714243,2218-11-03,18.151265574686363,2218,11,3,0,0,0,0,1,1
1207,38,4,1,6.870030580714243,2218-11-04,19.692845177137453,2218,11,4,0,0,0,0,1,1
1208,39,4,1,6.870030580714243,2218-11-05,20.386608213178633,2218,11,5,0,0,0,0,1,0
1209,40,4,1,6.870030580714243,2218-11-06,20.789541657233514,2218,11,6,0,0,0,0,1,0
1210,41,4,1,7.510021854252731,2218-11-07,21.809057545472548,2218,11,7,0,0,0,0,1,1
1211,42,4,1,7.510021854252731,2218-11-08,21.911254064592566,2218,11,8,0,0,0,0,1,1
1212,43,4,1,7.510021854252731,2218-11-09,21.874152794602793,2218,11,9,0,0,0,0,1,1
1213,44,4,1,7.510021854252731,2218-11-10,21.59823017999311,2218,11,10,0,0,0,0,1,0
1214,45,4,1,7.510021854252731,2218-11-11,21.899620704705892,2218,11,11,0,0,0,0,1,0
1215,46,4,1,7.510021854252731,2218-11-12,20.908888748859976,2218,11,12,0,0,0,0,1,1
1216,47,4,1,7.510021854252731,2218-11-13,20.64372439919257,2218,11,13,0,0,0,0,1,1
1217,48,4,1,7.510021854252731,2218-11-14,21.051730716428768,2218,11,14,0,0,0,0,1,1
1218,49,4,1,7.510021854252731,2218-11-15,20.771361267350407,2218,11,15,0,0,0,0,1,1
1219,50,4,1,7.510021854252731,2218-11-16,21.126445291999488,2218,11,16,0,0,0,0,1,1
1220,51,4,1,9.2300149797634,2218-11-17,21.8039259139447,2218,11,17,0,0,0,0,1,1
1221,52,4,1,9.2300149797634,2218-11-18,20.80190124503727,2218,11,18,0,0,0,0,1,1
1222,53,4,1,9.2300149797634,2218-11-19,21.45329449425728,2218,11,19,0,0,0,0,1,1
1223,54,4,1,9.2300149797634,2218-11-20,21.59779758061516,2218,11,20,0,0,0,0,1,1
1224,55,4,1,9.2300149797634,2218-11-21,21.08128930895595,2218,11,21,0,0,0,0,1,1
1225,56,4,1,9.2300149797634,2218-11-22,22.1046690249599,2218,11,22,0,0,0,0,1,1
1226,57,4,1,9.2300149797634,2218-11-23,22.093566063125717,2218,11,23,0,0,0,0,1,1
1227,58,4,1,9.2300149797634,2218-11-24,21.769874795970324,2218,11,24,0,0,0,0,1,1
1228,59,4,1,9.2300149797634,2218-11-25,20.404778012070654,2218,11,25,0,0,0,0,1,1
1229,60,4,1,9.2300149797634,2218-11-26,21.594464060641098,2218,11,26,0,0,0,0,1,1
1230,61,4,1,7.120046551927177,2218-11-27,20.13166281637553,2218,11,27,0,0,0,0,1,1
1231,62,4,1,7.120046551927177,2218-11-28,21.87906292675505,2218,11,28,0,0,0,0,1,0
1232,63,4,1,7.120046551927177,2218-11-29,22.35672148701884,2218,11,29,0,0,0,0,1,0
1233,64,4,1,7.120046551927177,2218-11-30,20.77801990161745,2218,11,30,0,0,0,0,1,1
1234,65,4,1,7.120046551927177,2218-12-01,21.38287878609835,2218,12,1,0,0,0,0,1,1
1235,66,4,1,7.120046551927177,2218-12-02,22.012627211575122,2218,12,2,0,0,0,0,1,1
1236,67,4,1,7.120046551927177,2218-12-03,21.507610172842075,2218,12,3,0,0,0,0,1,0
1237,68,4,1,7.120046551927177,2218-12-04,21.606373491564725,2218,12,4,0,0,0,0,1,1
1238,69,4,1,7.120046551927177,2218-12-05,19.683855289904532,2218,12,5,0,0,0,0,1,0
1239,70,4,1,7.120046551927177,2218-12-06,20.59994443515819,2218,12,6,0,0,0,0,1,0
1240,71,4,1,5.225020241704808,2218-12-07,22.40973282167608,2218,12,7,0,0,0,0,1,1
1241,72,4,1,5.225020241704808,2218-12-08,21.300767933221024,2218,12,8,0,0,0,0,1,1
1242,73,4,1,5.225020241704808,2218-12-09,21.87628740287178,2218,12,9,0,0,0,0,1,1
1243,74,4,1,5.225020241704808,2218-12-10,20.197629389724785,2218,12,10,0,0,0,0,1,0
1244,75,4,1,5.225020241704808,2218-12-11,22.0765669019389,2218,12,11,0,0,0,0,1,0
1245,76,4,1,5.225020241704808,2218-12-12,21.742186949643273,2218,12,12,0,0,0,0,1,1
1246,77,4,1,5.225020241704808,2218-12-13,22.411611779349982,2218,12,13,0,0,0,0,1,1
1247,78,4,1,5.225020241704808,2218-12-14,22.437073910025997,2218,12,14,0,0,0,0,1,1
1248,79,4,1,5.225020241704808,2218-12-15,21.38890416916181,2218,12,15,0,0,0,0,1,1
1249,80,4,1,5.225020241704808,2218-12-16,21.694849583103522,2218,12,16,0,0,0,0,1,1
1250,81,4,1,5.2300402924189475,2218-12-17,20.571814364287523,2218,12,17,0,0,0,0,1,1
1251,82,4,1,5.2300402924189475,2218-12-18,20.824576907069314,2218,12,18,0,0,0,0,1,1
1252,83,4,1,5.2300402924189475,2218-12-19,22.17295381658848,2218,12,19,0,0,0,0,1,1
1253,84,4,1,5.2300402924189475,2218-12-20,21.141306492398503,2218,12,20,0,0,0,0,1,1
1254,85,4,1,5.2300402924189475,2218-12-21,22.128999880430435,2218,12,21,0,0,0,0,1,1
1255,86,4,1,5.2300402924189475,2218-12-22,21.662662054543752,2218,12,22,0,0,0,0,1,1
1256,87,4,1,5.2300402924189475,2218-12-23,20.523202602555692,2218,12,23,0,0,0,0,1,1
1257,88,4,1,5.2300402924189475,2218-12-24,22.047190535732327,2218,12,24,0,0,0,0,1,0
1258,89,4,1,5.2300402924189475,2218-12-25,20.595131042808834,2218,12,25,0,0,0,0,1,1
1259,90,4,1,5.2300402924189475,2218-12-26,22.51326801275152,2218,12,26,0,0,0,0,1,0
1260,1,4,2,5.480228557424211,2218-09-28,15.53118165470615,2218,9,28,0,0,0,0,1,0
1261,2,4,2,5.480228557424211,2218-09-29,15.124059940607241,2218,9,29,0,0,0,0,1,1
1262,3,4,2,5.480228557424211,2218-09-30,15.392909943071157,2218,9,30,0,0,0,0,1,1
1263,4,4,2,5.480228557424211,2218-10-01,15.354690950233966,2218,10,1,0,0,0,0,1,1
1264,5,4,2,5.480228557424211,2218-10-02,15.378303629402007,2218,10,2,0,0,0,0,1,1
1265,6,4,2,5.480228557424211,2218-10-03,15.57362534395209,2218,10,3,0,0,0,0,1,1
1266,7,4,2,5.480228557424211,2218-10-04,15.567274910249413,2218,10,4,0,0,0,0,1,1
1267,8,4,2,5.480228557424211,2218-10-05,14.779881018786313,2218,10,5,0,0,0,0,1,0
1268,9,4,2,5.480228557424211,2218-10-06,15.33146548041819,2218,10,6,0,0,0,0,1,0
1269,10,4,2,5.480228557424211,2218-10-07,15.434319202869212,2218,10,7,0,0,0,0,1,1
1270,11,4,2,5.480228557424211,2218-10-08,14.744621935706066,2218,10,8,0,0,0,0,1,1
1271,12,4,2,5.480228557424211,2218-10-09,15.528620280642867,2218,10,9,0,0,0,0,1,1
1272,13,4,2,5.480228557424211,2218-10-10,15.282925656543176,2218,10,10,0,0,0,0,1,1
1273,14,4,2,4.962246784455193,2218-10-11,15.469250564834267,2218,10,11,0,0,0,0,1,1
1274,15,4,2,4.962246784455193,2218-10-12,15.483635007497544,2218,10,12,0,0,0,0,1,1
1275,16,4,2,4.962246784455193,2218-10-13,15.567943568240656,2218,10,13,0,0,0,0,1,1
1276,17,4,2,4.962246784455193,2218-10-14,15.430621303635201,2218,10,14,0,0,0,0,1,1
1277,18,4,2,4.962246784455193,2218-10-15,15.634952292316388,2218,10,15,0,0,0,0,1,1
1278,19,4,2,4.962246784455193,2218-10-16,15.4170373166694,2218,10,16,0,0,0,0,1,0
1279,20,4,2,4.962246784455193,2218-10-17,15.650466945827782,2218,10,17,0,0,0,0,1,0
1280,21,4,2,4.962246784455193,2218-10-18,15.392340249660263,2218,10,18,0,0,0,0,1,1
1281,22,4,2,4.962246784455193,2218-10-19,15.316857710560457,2218,10,19,0,0,0,0,1,1
1282,23,4,2,4.962246784455193,2218-10-20,14.992498731581069,2218,10,20,0,0,0,0,1,1
1283,24,4,2,4.962246784455193,2218-10-21,14.597382818534717,2218,10,21,0,0,0,0,1,1
1284,25,4,2,4.962246784455193,2218-10-22,15.49873841583816,2218,10,22,0,0,0,0,1,1
1285,26,4,2,4.962246784455193,2218-10-23,15.467503741407217,2218,10,23,0,0,0,0,1,1
1286,27,4,2,5.119589989628849,2218-10-24,15.147610401290049,2218,10,24,0,0,0,0,1,0
1287,28,4,2,5.119589989628849,2218-10-25,15.03423639555168,2218,10,25,0,0,0,0,1,1
1288,29,4,2,5.119589989628849,2218-10-26,15.035943614377434,2218,10,26,0,0,0,0,1,0
1289,30,4,2,5.119589989628849,2218-10-27,15.136715372392661,2218,10,27,0,0,0,0,1,0
1290,31,4,2,5.119589989628849,2218-10-28,15.753035717105423,2218,10,28,0,0,0,0,1,0
1291,32,4,2,5.119589989628849,2218-10-29,15.258809663627327,2218,10,29,0,0,0,0,1,0
1292,33,4,2,5.119589989628849,2218-10-30,15.551081267342903,2218,10,30,0,0,0,0,1,0
1293,34,4,2,5.119589989628849,2218-10-31,14.902707488310195,2218,10,31,0,0,0,0,1,0
1294,35,4,2,5.119589989628849,2218-11-01,15.648175309027863,2218,11,1,0,0,0,0,1,0
1295,36,4,2,5.119589989628849,2218-11-02,15.761361037655014,2218,11,2,0,0,0,0,1,0
1296,37,4,2,5.119589989628849,2218-11-03,15.760245545266798,2218,11,3,0,0,0,0,1,1
1297,38,4,2,5.119589989628849,2218-11-04,15.284442393795777,2218,11,4,0,0,0,0,1,1
1298,39,4,2,5.119589989628849,2218-11-05,15.469429749421563,2218,11,5,0,0,0,0,1,0
1299,40,4,2,7.5516908690924724,2218-11-06,15.487623768042635,2218,11,6,0,0,0,0,1,0
1300,41,4,2,7.5516908690924724,2218-11-07,15.068324035990873,2218,11,7,0,0,0,0,1,1
1301,42,4,2,7.5516908690924724,2218-11-08,15.211970354947349,2218,11,8,0,0,0,0,1,1
1302,43,4,2,7.5516908690924724,2218-11-09,15.750380811657363,2218,11,9,0,0,0,0,1,1
1303,44,4,2,7.5516908690924724,2218-11-10,15.271986900137536,2218,11,10,0,0,0,0,1,0
1304,45,4,2,7.5516908690924724,2218-11-11,15.371546335995154,2218,11,11,0,0,0,0,1,0
1305,46,4,2,7.5516908690924724,2218-11-12,15.418663789075833,2218,11,12,0,0,0,0,1,1
1306,47,4,2,7.5516908690924724,2218-11-13,15.720074596741425,2218,11,13,0,0,0,0,1,1
1307,48,4,2,7.5516908690924724,2218-11-14,15.47439499073054,2218,11,14,0,0,0,0,1,1
1308,49,4,2,7.5516908690924724,2218-11-15,15.86517576192852,2218,11,15,0,0,0,0,1,1
1309,50,4,2,7.5516908690924724,2218-11-16,14.589802452708303,2218,11,16,0,0,0,0,1,1
1310,51,4,2,7.5516908690924724,2218-11-17,15.700387780890802,2218,11,17,0,0,0,0,1,1
1311,52,4,2,7.5516908690924724,2218-11-18,15.321769216748399,2218,11,18,0,0,0,0,1,1
1312,53,4,2,7.628943568140363,2218-11-19,15.677928178858073,2218,11,19,0,0,0,0,1,1
1313,54,4,2,7.628943568140363,2218-11-20,15.860862009309644,2218,11,20,0,0,0,0,1,1
1314,55,4,2,7.628943568140363,2218-11-21,15.144531233729555,2218,11,21,0,0,0,0,1,1
1315,56,4,2,7.628943568140363,2218-11-22,15.64793093505336,2218,11,22,0,0,0,0,1,1
1316,57,4,2,7.628943568140363,2218-11-23,15.286266553261767,2218,11,23,0,0,0,0,1,1
1317,58,4,2,7.628943568140363,2218-11-24,15.93169742915114,2218,11,24,0,0,0,0,1,1
1318,59,4,2,7.628943568140363,2218-11-25,15.726283318046319,2218,11,25,0,0,0,0,1,1
1319,60,4,2,7.628943568140363,2218-11-26,15.902034927460905,2218,11,26,0,0,0,0,1,1
1320,61,4,2,7.628943568140363,2218-11-27,15.785976882746485,2218,11,27,0,0,0,0,1,1
1321,62,4,2,7.628943568140363,2218-11-28,15.53844268436165,2218,11,28,0,0,0,0,1,0
1322,63,4,2,7.628943568140363,2218-11-29,15.559162660572966,2218,11,29,0,0,0,0,1,0
1323,64,4,2,7.628943568140363,2218-11-30,15.838487016134938,2218,11,30,0,0,0,0,1,1
1324,65,4,2,7.628943568140363,2218-12-01,15.609475992930074,2218,12,1,0,0,0,0,1,1
1325,66,4,2,7.571086590004432,2218-12-02,15.678026588284032,2218,12,2,0,0,0,0,1,1
1326,67,4,2,7.571086590004432,2218-12-03,16.0095244292381,2218,12,3,0,0,0,0,1,0
1327,68,4,2,7.571086590004432,2218-12-04,15.937231654982844,2218,12,4,0,0,0,0,1,1
1328,69,4,2,7.571086590004432,2218-12-05,15.038154111916143,2218,12,5,0,0,0,0,1,0
1329,70,4,2,7.571086590004432,2218-12-06,15.71308476713798,2218,12,6,0,0,0,0,1,0
1330,71,4,2,7.571086590004432,2218-12-07,15.42612734737288,2218,12,7,0,0,0,0,1,1
1331,72,4,2,7.571086590004432,2218-12-08,15.68833075748876,2218,12,8,0,0,0,0,1,1
1332,73,4,2,7.571086590004432,2218-12-09,15.26428161915104,2218,12,9,0,0,0,0,1,1
1333,74,4,2,7.571086590004432,2218-12-10,15.99000923863075,2218,12,10,0,0,0,0,1,0
1334,75,4,2,7.571086590004432,2218-12-11,15.754430365965176,2218,12,11,0,0,0,0,1,0
1335,76,4,2,7.571086590004432,2218-12-12,15.90747238029307,2218,12,12,0,0,0,0,1,1
1336,77,4,2,7.571086590004432,2218-12-13,15.631073311831495,2218,12,13,0,0,0,0,1,1
1337,78,4,2,7.571086590004432,2218-12-14,15.643086939727095,2218,12,14,0,0,0,0,1,1
1338,79,4,2,3.9432908302088494,2218-12-15,15.985113264845511,2218,12,15,0,0,0,0,1,1
1339,80,4,2,3.9432908302088494,2218-12-16,15.299362714818093,2218,12,16,0,0,0,0,1,1
1340,81,4,2,3.9432908302088494,2218-12-17,15.780801618437211,2218,12,17,0,0,0,0,1,1
1341,82,4,2,3.9432908302088494,2218-12-18,15.741373721326944,2218,12,18,0,0,0,0,1,1
1342,83,4,2,3.9432908302088494,2218-12-19,16.0913420595201,2218,12,19,0,0,0,0,1,1
1343,84,4,2,3.9432908302088494,2218-12-20,15.854668245564103,2218,12,20,0,0,0,0,1,1
1344,85,4,2,3.9432908302088494,2218-12-21,15.527270138557363,2218,12,21,0,0,0,0,1,1
1345,86,4,2,3.9432908302088494,2218-12-22,15.815362345877965,2218,12,22,0,0,0,0,1,1
1346,87,4,2,3.9432908302088494,2218-12-23,15.69778826378788,2218,12,23,0,0,0,0,1,1
1347,88,4,2,3.9432908302088494,2218-12-24,16.095863665745004,2218,12,24,0,0,0,0,1,0
1348,89,4,2,3.9432908302088494,2218-12-25,15.553877054815716,2218,12,25,0,0,0,0,1,1
1349,90,4,2,3.9432908302088494,2218-12-26,16.08065708741057,2218,12,26,0,0,0,0,1,0
